
Gurobi 9.1.1 (linux64) logging started Fri Oct 22 14:27:59 2021

Changed value of parameter LogFile to results/max3cut_numv225/max3cut_numv225_spinglass2pm_1515_RP-MILO_log.txt
   Prev:   Default: 
Changed value of parameter LazyConstraints to 1
   Prev: 0  Min: 0  Max: 1  Default: 0
Gurobi Optimizer version 9.1.1 build v9.1.1rc0 (linux64)
Thread count: 20 physical cores, 40 logical processors, using up to 10 threads
Optimize a model with 407865 rows, 6662 columns and 2030346 nonzeros
Model fingerprint: 0x8fc5295e
Variable types: 0 continuous, 6662 integer (6662 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective -0.0000000
Found heuristic solution: objective 11.0000000
Presolve removed 186755 rows and 0 columns
Presolve time: 3.36s
Presolved: 221110 rows, 6662 columns, 1140027 nonzeros
Crushed 0 out of 450 user cuts to presolved model
Variable types: 0 continuous, 6662 integer (6662 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   95976    2.1799814e+02   4.863858e+04   0.000000e+00    956s
   96486    2.1799813e+02   1.757544e+05   0.000000e+00    961s
   96996    2.1799811e+02   1.183916e+05   0.000000e+00    967s
   97506    2.1799810e+02   7.209260e+04   0.000000e+00    972s
   98016    2.1799809e+02   7.254348e+04   0.000000e+00    977s
   98526    2.1799807e+02   1.575008e+05   0.000000e+00    982s
   99036    2.1799806e+02   1.458867e+06   0.000000e+00    987s
   99546    2.1799805e+02   6.385592e+05   0.000000e+00    993s
   99801    2.1799803e+02   2.093750e+05   0.000000e+00    995s
  100311    2.1799801e+02   4.689524e+05   0.000000e+00   1001s
  100821    2.1799799e+02   5.695303e+04   0.000000e+00   1006s
  101331    2.1799797e+02   2.651875e+05   0.000000e+00   1011s
  101841    2.1799796e+02   3.727178e+05   0.000000e+00   1016s
  102351    2.1799794e+02   7.177514e+04   0.000000e+00   1022s
  102861    2.1799793e+02   5.315376e+04   0.000000e+00   1027s
  103371    2.1799791e+02   2.298320e+05   0.000000e+00   1032s
  103881    2.1799789e+02   1.253153e+05   0.000000e+00   1037s
  104136    2.1799788e+02   1.195844e+05   0.000000e+00   1040s
  104646    2.1799786e+02   1.257434e+05   0.000000e+00   1045s
  105156    2.1799785e+02   1.169395e+05   0.000000e+00   1051s
  105666    2.1799783e+02   1.248197e+05   0.000000e+00   1056s
  106176    2.1799781e+02   1.407650e+05   0.000000e+00   1061s
  106686    2.1799780e+02   1.218096e+05   0.000000e+00   1066s
  107196    2.1799778e+02   1.707233e+05   0.000000e+00   1071s
  107706    2.1799777e+02   8.207482e+06   0.000000e+00   1077s
  108216    2.1799776e+02   8.935384e+04   0.000000e+00   1082s
  108726    2.1799774e+02   6.029808e+04   0.000000e+00   1087s
  109236    2.1799773e+02   1.443982e+05   0.000000e+00   1092s
  109491    2.1799772e+02   2.014539e+05   0.000000e+00   1095s
  110001    2.1799771e+02   3.432896e+06   0.000000e+00   1100s
  110511    2.1799769e+02   6.593026e+05   0.000000e+00   1106s
  111021    2.1799767e+02   1.219457e+05   0.000000e+00   1111s
  111531    2.1799766e+02   2.053314e+05   0.000000e+00   1116s
  112041    2.1799764e+02   1.179892e+05   0.000000e+00   1121s
  112551    2.1799763e+02   4.416161e+04   0.000000e+00   1127s
  113061    2.1799761e+02   1.464325e+05   0.000000e+00   1132s
  113571    2.1799760e+02   8.449140e+04   0.000000e+00   1137s
  114081    2.1799758e+02   1.320660e+05   0.000000e+00   1142s
  114591    2.1799756e+02   2.196470e+05   0.000000e+00   1147s
  114846    2.1799755e+02   1.298532e+05   0.000000e+00   1150s
  115356    2.1799753e+02   7.948875e+04   0.000000e+00   1155s
  115866    2.1799752e+02   1.837705e+05   0.000000e+00   1161s
  116376    2.1799750e+02   6.200298e+04   0.000000e+00   1166s
  116886    2.1799749e+02   1.591520e+05   0.000000e+00   1171s
  117396    2.1799747e+02   2.165267e+05   0.000000e+00   1176s
  117906    2.1799746e+02   1.538239e+05   0.000000e+00   1181s
  118416    2.1799745e+02   1.256775e+05   0.000000e+00   1187s
  118926    2.1799743e+02   1.223304e+05   0.000000e+00   1192s
  119436    2.1699812e+02   8.356161e+05   0.000000e+00   1197s
  119946    2.1699803e+02   2.555976e+05   0.000000e+00   1203s
  120201    2.1699801e+02   8.347339e+05   0.000000e+00   1205s
  120711    2.1699797e+02   3.740813e+06   0.000000e+00   1211s
  121221    2.1699794e+02   6.554992e+05   0.000000e+00   1216s
  121731    2.1699791e+02   4.099879e+05   0.000000e+00   1222s
  122241    2.1699789e+02   6.819629e+04   0.000000e+00   1227s
  122751    2.1699786e+02   8.427751e+04   0.000000e+00   1232s
  123261    2.1699784e+02   2.207703e+05   0.000000e+00   1238s
  123516    2.1699784e+02   5.326018e+05   0.000000e+00   1240s
  124026    2.1699782e+02   4.846013e+05   0.000000e+00   1245s
  124536    2.1699781e+02   6.478670e+04   0.000000e+00   1251s
  125046    2.1699779e+02   3.188984e+04   0.000000e+00   1256s
  125556    2.1699777e+02   1.401573e+05   0.000000e+00   1261s
  126066    2.1699775e+02   2.996808e+05   0.000000e+00   1266s
  126576    2.1699773e+02   2.255742e+05   0.000000e+00   1272s
  127086    2.1699771e+02   8.459962e+05   0.000000e+00   1277s
  127596    2.1699769e+02   1.799563e+05   0.000000e+00   1282s
  128106    2.1699768e+02   1.766022e+05   0.000000e+00   1287s
  128616    2.1699766e+02   1.036196e+05   0.000000e+00   1292s
  129076    2.1699764e+02   2.871019e+05   0.000000e+00   1297s
  129586    2.1699762e+02   2.960021e+05   0.000000e+00   1302s
  130096    2.1699761e+02   6.485594e+04   0.000000e+00   1307s
  130606    2.1699759e+02   3.316137e+05   0.000000e+00   1312s
  131061    2.1699758e+02   2.105507e+05   0.000000e+00   1317s
  131556    2.1699756e+02   6.646481e+04   0.000000e+00   1322s
  132066    2.1599767e+02   1.215102e+06   0.000000e+00   1327s
  132506    2.1599765e+02   2.291124e+05   0.000000e+00   1332s
  132906    2.1599764e+02   4.932564e+04   0.000000e+00   1336s
  133346    2.1599763e+02   7.311688e+04   0.000000e+00   1340s
  133841    2.1599761e+02   7.528292e+04   0.000000e+00   1345s
  134351    2.1499773e+02   1.915407e+05   0.000000e+00   1351s
  134806    2.1499769e+02   7.813771e+04   0.000000e+00   1355s
  135441    2.1499767e+02   1.031402e+05   0.000000e+00   1362s
  135771    2.1499765e+02   1.300720e+05   0.000000e+00   1365s
  136241    2.1499764e+02   1.161447e+05   0.000000e+00   1370s
  136751    2.1499763e+02   2.608808e+05   0.000000e+00   1375s
  137261    2.1499761e+02   9.485262e+04   0.000000e+00   1380s
  137771    2.1499760e+02   1.337858e+05   0.000000e+00   1386s
  138236    2.1499757e+02   1.436239e+05   0.000000e+00   1390s
  138726    2.1499755e+02   2.416009e+05   0.000000e+00   1396s
  139196    2.1499754e+02   1.509543e+05   0.000000e+00   1401s
  139686    2.1499753e+02   9.227034e+04   0.000000e+00   1406s
  140256    2.1499751e+02   1.992336e+05   0.000000e+00   1412s
  140766    2.1499749e+02   1.569680e+05   0.000000e+00   1417s
  141276    2.1499748e+02   7.464757e+04   0.000000e+00   1422s
  141786    2.1499746e+02   2.877403e+04   0.000000e+00   1427s
  142296    2.1499745e+02   1.853535e+05   0.000000e+00   1432s
  142806    2.1499744e+02   5.515813e+04   0.000000e+00   1438s
  143061    2.1499743e+02   4.735922e+04   0.000000e+00   1440s
  143571    2.1499741e+02   8.681581e+04   0.000000e+00   1445s
  144081    2.1499740e+02   2.108380e+05   0.000000e+00   1450s
  144776    2.1499738e+02   2.298467e+05   0.000000e+00   1457s
  145031    2.1499737e+02   8.642183e+04   0.000000e+00   1460s
  145716    2.1499735e+02   1.353780e+05   0.000000e+00   1467s
  146226    2.1499734e+02   1.462597e+05   0.000000e+00   1472s
  146736    2.1499732e+02   3.511115e+05   0.000000e+00   1477s
  147246    2.1499731e+02   1.112372e+05   0.000000e+00   1482s
  147501    2.1499730e+02   8.775604e+05   0.000000e+00   1485s
  148186    2.1499728e+02   6.958079e+04   0.000000e+00   1492s
  148696    2.1499726e+02   1.724586e+05   0.000000e+00   1497s
  149036    2.1499725e+02   1.536494e+05   0.000000e+00   1501s
  149596    2.1499724e+02   5.886742e+05   0.000000e+00   1507s
  150041    2.1499722e+02   3.084390e+05   0.000000e+00   1511s
  150421    2.1499721e+02   1.085277e+05   0.000000e+00   1515s
  150971    2.1499719e+02   3.845441e+05   0.000000e+00   1520s
  151426    2.1499717e+02   6.077338e+04   0.000000e+00   1525s
  152026    2.1499715e+02   5.381905e+04   0.000000e+00   1531s
  152446    2.1499714e+02   5.177533e+04   0.000000e+00   1536s
  152886    2.1299775e+02   4.043445e+05   0.000000e+00   1540s
  153541    2.1299763e+02   5.265338e+05   0.000000e+00   1547s
  153941    2.1299759e+02   2.551819e+05   0.000000e+00   1552s
  154451    2.1299754e+02   1.645536e+05   0.000000e+00   1557s
  154961    2.1299750e+02   1.325209e+06   0.000000e+00   1563s
  155421    2.1299748e+02   1.488747e+05   0.000000e+00   1567s
  155916    2.1299746e+02   8.672838e+04   0.000000e+00   1573s
  156356    2.1299744e+02   2.197195e+05   0.000000e+00   1577s
  156866    2.1299741e+02   7.239823e+04   0.000000e+00   1583s
  157121    2.1299741e+02   9.939133e+04   0.000000e+00   1585s
  157736    2.1299738e+02   3.710742e+05   0.000000e+00   1592s
  158296    2.1299737e+02   5.230211e+04   0.000000e+00   1597s
  158616    2.1299736e+02   9.173234e+04   0.000000e+00   1601s
  159206    2.1299734e+02   3.909460e+04   0.000000e+00   1607s
  159716    2.1299732e+02   7.866896e+04   0.000000e+00   1612s
  160146    2.1299731e+02   1.032109e+05   0.000000e+00   1616s
  160656    2.1299729e+02   8.355606e+04   0.000000e+00   1621s
  161166    2.1299728e+02   6.701652e+04   0.000000e+00   1626s
  161611    2.1299727e+02   5.323075e+05   0.000000e+00   1631s
  162151    2.1299725e+02   5.297996e+04   0.000000e+00   1636s
  162531    2.1299724e+02   9.470757e+04   0.000000e+00   1640s
  163011    2.1299722e+02   2.226751e+05   0.000000e+00   1645s
  163611    2.1299721e+02   4.312446e+04   0.000000e+00   1651s
  163961    2.1299720e+02   1.867091e+05   0.000000e+00   1655s
  164501    2.1299718e+02   1.035285e+05   0.000000e+00   1661s
  164931    2.1299716e+02   3.078967e+05   0.000000e+00   1665s
  165451    2.1299715e+02   1.482180e+05   0.000000e+00   1671s
  165961    2.1299713e+02   2.872339e+05   0.000000e+00   1676s
  166371    2.1299712e+02   1.047150e+05   0.000000e+00   1680s
  166821    2.1299711e+02   5.958417e+04   0.000000e+00   1685s
  167331    2.1299709e+02   8.776398e+04   0.000000e+00   1690s
  167891    2.1299707e+02   2.088316e+05   0.000000e+00   1696s
  168351    2.1299705e+02   5.353270e+04   0.000000e+00   1701s
  168881    2.1299703e+02   7.670602e+04   0.000000e+00   1706s
  169301    2.1299702e+02   1.067096e+05   0.000000e+00   1710s
  169881    2.1299700e+02   1.099781e+05   0.000000e+00   1716s
  170311    2.1299699e+02   1.449863e+05   0.000000e+00   1721s
  170731    2.1299697e+02   1.475403e+05   0.000000e+00   1725s
  171241    2.1299695e+02   1.824106e+05   0.000000e+00   1731s
  171681    2.1299693e+02   1.344561e+05   0.000000e+00   1735s
  172211    2.1299691e+02   1.770975e+05   0.000000e+00   1741s
  172641    2.1299689e+02   1.390203e+06   0.000000e+00   1746s
  173101    2.1299687e+02   1.591692e+05   0.000000e+00   1750s
  173541    2.1199692e+02   1.237477e+05   0.000000e+00   1755s
  174121    2.1199689e+02   1.004027e+05   0.000000e+00   1761s
  174591    2.1199688e+02   1.537662e+05   0.000000e+00   1766s
  174991    2.1199686e+02   1.511309e+05   0.000000e+00   1771s
  175471    2.1199684e+02   1.737401e+05   0.000000e+00   1776s
  175961    2.1199682e+02   2.115816e+05   0.000000e+00   1781s
  176361    2.1199681e+02   6.112710e+04   0.000000e+00   1785s
  176961    2.1199679e+02   6.757154e+05   0.000000e+00   1792s
  177331    2.1199678e+02   2.428067e+05   0.000000e+00   1795s
  177891    2.1199676e+02   1.278941e+05   0.000000e+00   1801s
  178231    2.1199675e+02   2.309968e+05   0.000000e+00   1805s
  178741    2.1199673e+02   1.380343e+05   0.000000e+00   1811s
  179161    2.1199671e+02   1.294483e+05   0.000000e+00   1815s
  179661    2.1099682e+02   1.169379e+05   0.000000e+00   1821s
  180031    2.1099679e+02   1.470625e+05   0.000000e+00   1825s
  180481    2.1099675e+02   4.096278e+05   0.000000e+00   1830s
  181031    2.1099672e+02   3.062627e+05   0.000000e+00   1836s
  181411    2.1099671e+02   1.188135e+06   0.000000e+00   1840s
  181951    2.1099669e+02   1.269575e+05   0.000000e+00   1846s
  182321    2.1099667e+02   4.138626e+05   0.000000e+00   1850s
  182811    2.1099665e+02   1.416604e+05   0.000000e+00   1855s
  183341    2.1099663e+02   1.542978e+05   0.000000e+00   1861s
  183791    2.1099662e+02   1.869262e+05   0.000000e+00   1866s
  184291    2.1099660e+02   3.847745e+04   0.000000e+00   1871s
  184731    2.1099659e+02   4.255761e+04   0.000000e+00   1876s
  185221    2.1099657e+02   2.601887e+05   0.000000e+00   1881s
  185681    2.1099655e+02   1.126064e+05   0.000000e+00   1886s
  186211    2.1099654e+02   1.345585e+05   0.000000e+00   1891s
  186551    2.1099652e+02   1.029624e+05   0.000000e+00   1895s
  187051    2.1099651e+02   3.896747e+04   0.000000e+00   1900s
  187531    2.1099649e+02   3.899177e+05   0.000000e+00   1905s
Warning: Markowitz tolerance tightened to 0.0625
  188031    2.0899652e+02   2.331891e+05   0.000000e+00   1911s
  188521    2.0899650e+02   1.977608e+05   0.000000e+00   1916s
  189031    2.0899649e+02   3.652552e+05   0.000000e+00   1921s
  189501    2.0899647e+02   1.243645e+05   0.000000e+00   1927s
  189941    2.0899644e+02   1.873574e+05   0.000000e+00   1931s
  190411    2.0899643e+02   4.100281e+04   0.000000e+00   1937s
  190871    2.0899641e+02   1.203304e+05   0.000000e+00   1941s
  191341    2.0899640e+02   6.312255e+04   0.000000e+00   1946s
  191771    2.0899639e+02   3.932094e+04   0.000000e+00   1951s
  192211    2.0899637e+02   1.016152e+05   0.000000e+00   1956s
  192631    2.0899636e+02   9.260409e+04   0.000000e+00   1960s
  193081    2.0899635e+02   2.917431e+04   0.000000e+00   1965s
  193671    2.0899633e+02   5.251589e+04   0.000000e+00   1971s
