
Gurobi 9.1.1 (linux64) logging started Fri Oct 22 04:19:01 2021

Changed value of parameter LogFile to results/max3cut_numv169/max3cut_numv169_spinglass2pm_1313_RP-MILO_log.txt
   Prev:   Default: 
Changed value of parameter LazyConstraints to 1
   Prev: 0  Min: 0  Max: 1  Default: 0
Gurobi Optimizer version 9.1.1 build v9.1.1rc0 (linux64)
Thread count: 20 physical cores, 40 logical processors, using up to 10 threads
Optimize a model with 242993 rows, 4474 columns and 1181444 nonzeros
Model fingerprint: 0x8976066a
Variable types: 0 continuous, 4474 integer (4474 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective -0.0000000
Found heuristic solution: objective 15.0000000
Presolve removed 126934 rows and 0 columns
Presolve time: 1.61s
Presolved: 116059 rows, 4474 columns, 585060 nonzeros
Crushed 0 out of 338 user cuts to presolved model
Variable types: 0 continuous, 4474 integer (4474 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   63368    1.4099893e+02   2.851550e+05   0.000000e+00    265s
   64478    1.4066563e+02   5.609550e+04   0.000000e+00    270s
   65678    1.3999903e+02   6.602830e+04   0.000000e+00    275s
   66798    1.3999898e+02   2.080431e+04   0.000000e+00    280s
   67918    1.3999895e+02   7.582926e+04   0.000000e+00    285s
   69028    1.3999892e+02   6.218689e+04   0.000000e+00    290s
   70208    1.3999889e+02   1.330432e+05   0.000000e+00    295s
   71298    1.3999887e+02   3.365643e+04   0.000000e+00    300s
   72498    1.3999885e+02   2.512399e+04   0.000000e+00    305s
   73698    1.3999882e+02   1.214322e+05   0.000000e+00    310s
   74898    1.3999880e+02   6.324122e+04   0.000000e+00    315s
   76068    1.3999878e+02   3.637187e+05   0.000000e+00    320s
   77288    1.3999875e+02   1.779714e+04   0.000000e+00    325s
   78458    1.3999873e+02   9.581386e+04   0.000000e+00    330s
   79798    1.3999870e+02   2.073515e+04   0.000000e+00    336s
   80928    1.3999868e+02   1.135911e+04   0.000000e+00    340s
   82148    1.3999866e+02   2.028925e+04   0.000000e+00    346s
   83238    1.3999864e+02   1.664198e+04   0.000000e+00    350s
   84448    1.3999861e+02   4.756876e+04   0.000000e+00    355s
   85618    1.3999859e+02   7.252825e+04   0.000000e+00    360s
   86818    1.3999856e+02   1.683484e+05   0.000000e+00    366s
   87898    1.3999854e+02   5.963638e+04   0.000000e+00    370s
   89058    1.3999852e+02   8.044239e+03   0.000000e+00    376s
   90168    1.3999850e+02   2.528291e+04   0.000000e+00    380s
   91268    1.3999848e+02   1.779261e+04   0.000000e+00    385s
   92388    1.3999845e+02   5.138413e+04   0.000000e+00    390s
   93498    1.3999843e+02   4.207783e+04   0.000000e+00    395s
   94598    1.3999840e+02   3.551450e+04   0.000000e+00    400s
   95708    1.3999829e+02   3.652055e+04   0.000000e+00    405s
   96798    1.3999826e+02   7.111711e+04   0.000000e+00    410s
   97908    1.3999822e+02   2.682579e+04   0.000000e+00    415s
   98958    1.3949855e+02   5.864237e+04   0.000000e+00    420s
  100028    1.3949850e+02   4.950669e+04   0.000000e+00    425s
  101108    1.3949847e+02   1.116200e+05   0.000000e+00    430s
  102308    1.3949844e+02   4.148581e+04   0.000000e+00    436s
  103368    1.3949841e+02   2.213586e+04   0.000000e+00    440s
  104448    1.3949838e+02   8.282836e+03   0.000000e+00    445s
  105638    1.3949836e+02   1.153593e+04   0.000000e+00    450s
  106748    1.3949834e+02   3.108380e+04   0.000000e+00    455s
  107948    1.3949832e+02   1.009799e+04   0.000000e+00    460s
  109178    1.3949830e+02   4.624260e+04   0.000000e+00    466s
  110278    1.3949827e+02   1.053119e+04   0.000000e+00    470s
  111388    1.3949824e+02   2.147687e+04   0.000000e+00    475s
  112618    1.3949821e+02   3.111068e+04   0.000000e+00    481s
  113718    1.3949818e+02   4.965715e+04   0.000000e+00    485s
  114868    1.3949815e+02   5.453500e+04   0.000000e+00    490s
  116128    1.3949812e+02   3.016502e+04   0.000000e+00    496s
  117288    1.3949809e+02   7.159098e+03   0.000000e+00    500s
  118448    1.3949806e+02   4.768542e+04   0.000000e+00    505s
  119678    1.3949803e+02   4.339465e+04   0.000000e+00    510s
  120928    1.3949800e+02   2.422741e+04   0.000000e+00    515s
  122238    1.3949797e+02   6.664591e+03   0.000000e+00    520s
  123468    1.3949794e+02   1.578904e+05   0.000000e+00    525s
  124758    1.3949791e+02   1.248848e+05   0.000000e+00    530s
  125958    1.3949788e+02   8.597336e+03   0.000000e+00    535s
  127238    1.3949786e+02   9.333969e+04   0.000000e+00    540s
  128528    1.3949783e+02   1.007185e+04   0.000000e+00    545s
  129808    1.3949780e+02   6.561105e+03   0.000000e+00    551s
  130898    1.3949778e+02   5.340446e+04   0.000000e+00    555s
  132168    1.3949776e+02   1.715698e+04   0.000000e+00    560s
  133528    1.3949773e+02   1.347263e+04   0.000000e+00    566s
  134708    1.3949771e+02   9.407765e+04   0.000000e+00    570s
  135978    1.3949768e+02   5.823475e+03   0.000000e+00    575s
  137238    1.3949766e+02   1.018964e+04   0.000000e+00    580s
  138498    1.3949764e+02   6.943787e+03   0.000000e+00    585s
  139878    1.3949762e+02   3.815156e+04   0.000000e+00    590s
  141128    1.3949759e+02   3.713376e+03   0.000000e+00    595s
  142468    1.3949757e+02   7.058137e+03   0.000000e+00    600s
  143858    1.3949756e+02   1.966145e+03   0.000000e+00    605s
  145398    1.3949755e+02   4.823156e+02   0.000000e+00    610s
  145658    1.3950000e+02   0.000000e+00   0.000000e+00    611s

Root relaxation: objective 1.395000e+02, 145658 iterations, 609.28 seconds
Total elapsed time = 1022.12s
Total elapsed time = 1095.12s
Total elapsed time = 1157.12s

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0  139.50000    0  627   15.00000  139.50000   830%     - 1248s
H    0     0                     128.0000000  139.50000  8.98%     - 1248s
H    0     0                     134.0000000  139.50000  4.10%     - 1248s
     0     0  139.15292    0  958  134.00000  139.15292  3.85%     - 2062s
H    0     0                     138.0000000  139.15292  0.84%     - 2062s
     0     0  139.13043    0  956  138.00000  139.13043  0.82%     - 2068s
     0     0     cutoff    0       138.00000  138.00000  0.00%     - 2257s

Cutting planes:
  Gomory: 7
  Clique: 77
  MIR: 39
  Zero half: 198
  RLT: 353
  BQP: 120

Explored 1 nodes (599260 simplex iterations) in 2257.75 seconds
Thread count was 10 (of 40 available processors)

Solution count 5: 138 134 128 ... -0

Optimal solution found (tolerance 0.00e+00)
Best objective 1.380000000000e+02, best bound 1.380000000000e+02, gap 0.0000%
