317 nodes, 509 edges.
126	128	1669
126	130	365
127	129	404
127	130	428
127	131	1351
127	132	1470
127	143	2591
127	144	2530
128	129	462
128	284	1380
129	130	196
129	284	1490
131	132	712
131	273	2310
131	274	1370
132	133	2533
133	134	1410
133	272	1630
134	135	1928
134	269	1180
134	280	1080
135	136	1441
135	275	490
136	137	1641
136	276	440
137	278	610
138	140	2848
138	141	2219
138	265	4320
138	281	1840
139	140	1799
139	145	2547
139	285	1420
141	281	1730
141	285	2810
142	144	1223
142	284	1620
142	285	1660
142	287	4320
142	288	2790
142	289	2890
143	144	581
143	291	2620
144	284	2120
144	289	2740
144	290	3210
145	146	2821
145	148	2482
145	287	870
146	147	1346
146	148	2793
147	302	4310
148	195	961
148	286	2590
148	287	2930
149	153	1896
149	286	2390
149	289	1680
150	291	2170
150	293	770
150	294	1350
151	157	5722
151	294	1670
151	295	1400
151	312	1520
152	153	3739
152	154	1357
152	297	4410
152	312	2750
153	290	2650
153	296	7840
153	312	3650
154	155	1435
154	156	1264
155	172	1450
155	173	969
156	172	1207
156	295	2220
157	158	1690
157	172	4660
158	159	2114
158	161	3668
158	306	2770
159	160	3475
159	306	2190
160	165	2940
160	174	6270
160	201	1674
161	162	4413
162	163	1368
162	165	1497
163	164	2098
163	165	900
163	166	2567
163	316	1320
164	169	957
164	316	1430
165	316	1530
166	168	3627
166	304	1890
166	305	1430
167	168	2932
167	223	6090
167	224	4290
167	303	3320
167	304	2370
168	169	2239
168	222	2712
168	224	3030
168	304	3740
169	170	2354
169	206	4129
170	211	1963
170	222	640
171	172	1799
171	173	1153
171	175	976
171	176	654
171	297	4210
171	306	3740
172	173	1740
174	175	1382
175	176	946
175	177	2588
176	184	869
177	178	1139
178	179	2175
179	180	1022
179	200	1969
180	181	3426
181	183	1090
181	185	1689
182	183	1020
183	184	2606
183	185	1472
183	196	3039
185	186	1639
186	187	3184
187	188	1677
187	296	3850
187	301	4910
188	298	1430
189	191	1028
189	192	1010
189	193	5064
189	298	3450
190	191	1276
190	192	910
191	193	5531
192	300	5010
193	194	3553
194	195	3890
194	302	7020
196	197	3075
197	198	3301
197	301	6110
197	313	3040
198	199	4470
198	300	6090
198	314	5300
200	202	1571
200	204	1210
200	206	2567
200	316	4510
201	202	1861
203	204	3027
203	208	1860
203	313	4910
204	205	2003
205	206	1116
205	208	2080
206	211	2688
207	209	1241
207	213	2006
208	209	1922
208	315	2330
209	210	1640
209	314	7010
210	213	928
210	315	730
211	219	795
211	315	1140
212	213	1291
212	214	2030
212	216	2260
213	217	1362
214	215	594
215	216	245
215	218	420
215	220	765
216	217	314
217	315	1920
218	219	521
220	221	712
221	222	455
221	224	4506
225	261	1330
225	310	620
226	228	1724
227	228	2317
227	231	4248
228	229	1212
230	231	3283
233	234	418
234	235	917
234	307	2174
235	236	1754
235	237	1691
237	238	1947
239	241	5990
239	308	3420
240	241	4710
240	259	5780
240	309	2480
241	259	4280
242	243	7540
242	244	5730
243	244	5300
244	245	1230
244	246	7270
244	248	3450
246	247	5190
247	248	3330
249	250	4377
251	252	6566
252	253	2011
253	254	6340
254	255	2480
255	256	990
257	258	670
260	261	1410
260	310	1140
262	311	2060
263	311	3490
266	283	1250
267	272	1210
267	273	1390
268	269	1260
269	270	940
269	271	1040
269	272	1860
269	275	2440
270	271	1720
271	275	1620
272	273	450
275	276	1490
276	279	1090
277	279	2330
278	279	1130
281	282	680
282	283	2310
285	287	2520
286	288	3170
286	299	5100
287	288	2310
288	289	1420
290	291	820
290	293	2380
292	293	670
293	294	980
293	312	1210
294	312	1240
295	312	2040
296	297	2730
298	299	5640
300	301	2360
308	309	3470
